"InventoryID","SegBoInventoryIDs","Glottocode","ISO6393","LanguageName","Phoneme","Allophones","Marginal","SegmentClass","Source","PhoibleID","in_phoible","in_segbo","phoible_rank","same_doculect","full_intersection","rank"
1253,"556","adam1253","fub","fulfulde (fuunaangere)","n","n","FALSE","consonant","gm",NA,1,NA,3,NA,NA,NA
1253,"556","adam1253","fub","fulfulde (fuunaangere)","nd","nd","FALSE","consonant","gm",NA,1,NA,3,NA,NA,NA
1253,"556","adam1253","fub","fulfulde (fuunaangere)","n̠d̠ʒ","n̠d̠ʒ","FALSE","consonant","gm",NA,1,NA,3,NA,NA,NA
1253,"556","adam1253","fub","fulfulde (fuunaangere)","ɲ","ɲ","FALSE","consonant","gm",NA,1,NA,3,NA,NA,NA
1253,"556","adam1253","fub","fulfulde (fuunaangere)","ŋ","ŋ","FALSE","consonant","gm",NA,1,NA,3,NA,NA,NA
1253,"556","adam1253","fub","fulfulde (fuunaangere)","ŋɡ","ŋɡ","FALSE","consonant","gm",NA,1,NA,3,NA,NA,NA
1253,"556","adam1253","fub","fulfulde (fuunaangere)","o","o","FALSE","vowel","gm",NA,1,NA,3,NA,NA,NA
1253,"556","adam1253","fub","fulfulde (fuunaangere)","oː","oː","FALSE","vowel","gm",NA,1,NA,3,NA,NA,NA
1253,"556","adam1253","fub","fulfulde (fuunaangere)","p","p","FALSE","consonant","gm",NA,1,NA,3,NA,NA,NA
1253,"556","adam1253","fub","fulfulde (fuunaangere)","q","q","FALSE","consonant","gm",NA,1,NA,3,NA,NA,NA
1253,"556","adam1253","fub","fulfulde (fuunaangere)","r","r","FALSE","consonant","gm",NA,1,NA,3,NA,NA,NA
1253,"556","adam1253","fub","fulfulde (fuunaangere)","s","s","FALSE","consonant","gm",NA,1,NA,3,NA,NA,NA
1253,"556","adam1253","fub","fulfulde (fuunaangere)","t","t","FALSE","consonant","gm",NA,1,NA,3,NA,NA,NA
1253,"556","adam1253","fub","fulfulde (fuunaangere)","t̠ʃ","t̠ʃ","FALSE","consonant","gm",NA,1,NA,3,NA,NA,NA
1253,"556","adam1253","fub","fulfulde (fuunaangere)","u","u","FALSE","vowel","gm",NA,1,NA,3,NA,NA,NA
1253,"556","adam1253","fub","fulfulde (fuunaangere)","uː","uː","FALSE","vowel","gm",NA,1,NA,3,NA,NA,NA
1253,"556","adam1253","fub","fulfulde (fuunaangere)","v","v","FALSE","consonant","gm",NA,1,NA,3,NA,NA,NA
1253,"556","adam1253","fub","fulfulde (fuunaangere)","w","w","FALSE","consonant","gm",NA,1,NA,3,NA,NA,NA
1253,"556","adam1253","fub","fulfulde (fuunaangere)","ʔ","ʔ","FALSE","consonant","gm",NA,1,NA,3,NA,NA,NA
1253,"556","adam1253","fub","fulfulde (fuunaangere)","ʔʲ","ʔʲ","FALSE","consonant","gm",NA,1,NA,3,NA,NA,NA
1253,"556","adam1253","fub","fulfulde (fuunaangere)","z",NA,NA,NA,"gm",NA,NA,1,3,NA,NA,NA
712,"556","adam1253","fub","fulfulde","a","a","FALSE","vowel","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","aː","aː","FALSE","vowel","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","b","b","FALSE","consonant","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","ɓ","ɓ","FALSE","consonant","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","c","c","FALSE","consonant","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","d","d","FALSE","consonant","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","ɗ","ɗ","FALSE","consonant","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","e","e","FALSE","vowel","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","eː","eː","FALSE","vowel","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","f","f","FALSE","consonant","aa",NA,1,1,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","ɡ","ɡ","FALSE","consonant","aa",NA,1,1,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","h","h","FALSE","consonant","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","i","i","FALSE","vowel","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","iː","iː","FALSE","vowel","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","j","j","FALSE","consonant","aa",NA,1,1,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","ɟ","ɟ","FALSE","consonant","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","k","k","FALSE","consonant","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","l","l","FALSE","consonant","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","m","m","FALSE","consonant","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","n","n","FALSE","consonant","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","ɲ","ɲ","FALSE","consonant","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","ŋ","ŋ","FALSE","consonant","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","o","o","FALSE","vowel","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","oː","oː","FALSE","vowel","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","p","p","FALSE","consonant","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","r","r","FALSE","consonant","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","s","s","FALSE","consonant","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","t","t","FALSE","consonant","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","u","u","FALSE","vowel","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","uː","uː","FALSE","vowel","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","v","v","TRUE","consonant","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","w","w","FALSE","consonant","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","ʔ","ʔ","FALSE","consonant","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","ʔʲ","ʔʲ","FALSE","consonant","aa",NA,1,NA,4,NA,NA,NA
712,"556","adam1253","fub","fulfulde","z",NA,NA,NA,"aa",NA,NA,1,4,NA,NA,NA
1947,"5","agua1253","agr","Aguaruna","a",NA,NA,"vowel","saphon",NA,1,NA,1,NA,1,1
1947,"5","agua1253","agr","Aguaruna","ã",NA,NA,"vowel","saphon",NA,1,NA,1,NA,1,1
1947,"5","agua1253","agr","Aguaruna","h",NA,NA,"consonant","saphon",NA,1,NA,1,NA,1,1
1947,"5","agua1253","agr","Aguaruna","i",NA,NA,"vowel","saphon",NA,1,NA,1,NA,1,1
1947,"5","agua1253","agr","Aguaruna","ĩ",NA,NA,"vowel","saphon",NA,1,NA,1,NA,1,1
1947,"5","agua1253","agr","Aguaruna","ɨ",NA,NA,"vowel","saphon",NA,1,NA,1,NA,1,1
1947,"5","agua1253","agr","Aguaruna","ɨ̃",NA,NA,"vowel","saphon",NA,1,NA,1,NA,1,1
1947,"5","agua1253","agr","Aguaruna","k",NA,NA,"consonant","saphon",NA,1,NA,1,NA,1,1
1947,"5","agua1253","agr","Aguaruna","m",NA,NA,"consonant","saphon",NA,1,NA,1,NA,1,1
1947,"5","agua1253","agr","Aguaruna","n",NA,NA,"consonant","saphon",NA,1,NA,1,NA,1,1
1947,"5","agua1253","agr","Aguaruna","p",NA,NA,"consonant","saphon",NA,1,NA,1,NA,1,1
1947,"5","agua1253","agr","Aguaruna","ɾ",NA,NA,"consonant","saphon",NA,1,1,1,NA,1,1
1947,"5","agua1253","agr","Aguaruna","s",NA,NA,"consonant","saphon",NA,1,NA,1,NA,1,1
1947,"5","agua1253","agr","Aguaruna","ʃ",NA,NA,"consonant","saphon",NA,1,NA,1,NA,1,1
1947,"5","agua1253","agr","Aguaruna","t",NA,NA,"consonant","saphon",NA,1,NA,1,NA,1,1
1947,"5","agua1253","agr","Aguaruna","ts",NA,NA,"consonant","saphon",NA,1,NA,1,NA,1,1
1947,"5","agua1253","agr","Aguaruna","t̠ʃ",NA,NA,"consonant","saphon",NA,1,NA,1,NA,1,1
1947,"5","agua1253","agr","Aguaruna","u",NA,NA,"vowel","saphon",NA,1,NA,1,NA,1,1
1947,"5","agua1253","agr","Aguaruna","ũ",NA,NA,"vowel","saphon",NA,1,NA,1,NA,1,1
1947,"5","agua1253","agr","Aguaruna","ʔ",NA,NA,"consonant","saphon",NA,1,NA,1,NA,1,1
1095,"366","akla1241","akl","Aklan","a","a","FALSE","vowel","ph",NA,1,NA,1,NA,NA,1
1095,"366","akla1241","akl","Aklan","b","b","FALSE","consonant","ph",NA,1,NA,1,NA,NA,1
1095,"366","akla1241","akl","Aklan","d","d r","FALSE","consonant","ph",NA,1,NA,1,NA,NA,1
1095,"366","akla1241","akl","Aklan","ɡ","ɡ","FALSE","consonant","ph",NA,1,NA,1,NA,NA,1
1095,"366","akla1241","akl","Aklan","ɣ","ɣ r","FALSE","consonant","ph",NA,1,NA,1,NA,NA,1
1095,"366","akla1241","akl","Aklan","h","h","FALSE","consonant","ph",NA,1,NA,1,NA,NA,1
1095,"366","akla1241","akl","Aklan","i","i j","FALSE","vowel","ph",NA,1,NA,1,NA,NA,1
1095,"366","akla1241","akl","Aklan","j","j","FALSE","consonant","ph",NA,1,NA,1,NA,NA,1
1095,"366","akla1241","akl","Aklan","k","k","FALSE","consonant","ph",NA,1,NA,1,NA,NA,1
1095,"366","akla1241","akl","Aklan","l","l","FALSE","consonant","ph",NA,1,NA,1,NA,NA,1
1095,"366","akla1241","akl","Aklan","m","m","FALSE","consonant","ph",NA,1,NA,1,NA,NA,1
1095,"366","akla1241","akl","Aklan","n","n","FALSE","consonant","ph",NA,1,NA,1,NA,NA,1
1095,"366","akla1241","akl","Aklan","ŋ","ŋ m n","FALSE","consonant","ph",NA,1,NA,1,NA,NA,1
1095,"366","akla1241","akl","Aklan","p","p","FALSE","consonant","ph",NA,1,NA,1,NA,NA,1
1095,"366","akla1241","akl","Aklan","r","d r","FALSE","consonant","ph",NA,1,NA,1,NA,NA,1
1095,"366","akla1241","akl","Aklan","s","s","FALSE","consonant","ph",NA,1,NA,1,NA,NA,1
1095,"366","akla1241","akl","Aklan","t","t","FALSE","consonant","ph",NA,1,NA,1,NA,NA,1
1095,"366","akla1241","akl","Aklan","u","u w","FALSE","vowel","ph",NA,1,NA,1,NA,NA,1
1095,"366","akla1241","akl","Aklan","w","w","FALSE","consonant","ph",NA,1,NA,1,NA,NA,1
1095,"366","akla1241","akl","Aklan","ʔ","ʔ","FALSE","consonant","ph",NA,1,NA,1,NA,NA,1
1095,"366","akla1241","akl","Aklan","f",NA,NA,NA,"ph",NA,NA,1,1,NA,NA,1
1095,"366","akla1241","akl","Aklan","v",NA,NA,NA,"ph",NA,NA,1,1,NA,NA,1
1095,"366","akla1241","akl","Aklan","t̠ʃ",NA,NA,NA,"ph",NA,NA,1,1,NA,NA,1
1095,"366","akla1241","akl","Aklan","d̠ʒ",NA,NA,NA,"ph",NA,NA,1,1,NA,NA,1
1095,"366","akla1241","akl","Aklan","ɾ",NA,NA,NA,"ph",NA,NA,1,1,NA,NA,1
1095,"366","akla1241","akl","Aklan","e",NA,NA,NA,"ph",NA,NA,1,1,NA,NA,1
1095,"366","akla1241","akl","Aklan","o",NA,NA,NA,"ph",NA,NA,1,1,NA,NA,1
61,"8","aleu1260","ale","Aleut","a","a",NA,"vowel","spa",61,1,NA,1,1,NA,1
61,"8","aleu1260","ale","Aleut","aː","aː",NA,"vowel","spa",61,1,NA,1,1,NA,1
61,"8","aleu1260","ale","Aleut","ð","ðʲ ð",NA,"consonant","spa",61,1,NA,1,1,NA,1
61,"8","aleu1260","ale","Aleut","f","f",NA,"consonant","spa",61,1,1,1,1,NA,1
61,"8","aleu1260","ale","Aleut","ɣ","ɣ",NA,"consonant","spa",61,1,NA,1,1,NA,1
61,"8","aleu1260","ale","Aleut","h","h",NA,"consonant","spa",61,1,NA,1,1,NA,1
61,"8","aleu1260","ale","Aleut","i","i",NA,"vowel","spa",61,1,NA,1,1,NA,1
61,"8","aleu1260","ale","Aleut","iː","iː",NA,"vowel","spa",61,1,NA,1,1,NA,1
61,"8","aleu1260","ale","Aleut","j","j",NA,"consonant","spa",61,1,NA,1,1,NA,1
61,"8","aleu1260","ale","Aleut","j̥","j̥",NA,"consonant","spa",61,1,NA,1,1,NA,1
61,"8","aleu1260","ale","Aleut","k","k",NA,"consonant","spa",61,1,NA,1,1,NA,1
61,"8","aleu1260","ale","Aleut","l","lʲ l",NA,"consonant","spa",61,1,NA,1,1,NA,1
61,"8","aleu1260","ale","Aleut","l̥","l̥ l̥ʲ",NA,"consonant","spa",61,1,NA,1,1,NA,1
61,"8","aleu1260","ale","Aleut","m","m",NA,"consonant","spa",61,1,NA,1,1,NA,1
61,"8","aleu1260","ale","Aleut","m̥","m̥",NA,"consonant","spa",61,1,NA,1,1,NA,1
61,"8","aleu1260","ale","Aleut","n","nʲ n",NA,"consonant","spa",61,1,NA,1,1,NA,1
61,"8","aleu1260","ale","Aleut","n̥","n̥ʲ n̥",NA,"consonant","spa",61,1,NA,1,1,NA,1
61,"8","aleu1260","ale","Aleut","ŋ","ŋ",NA,"consonant","spa",61,1,NA,1,1,NA,1
61,"8","aleu1260","ale","Aleut","ŋ̥","ŋ̥",NA,"consonant","spa",61,1,NA,1,1,NA,1
61,"8","aleu1260","ale","Aleut","p","p",NA,"consonant","spa",61,1,1,1,1,NA,1
61,"8","aleu1260","ale","Aleut","q","q qχ",NA,"consonant","spa",61,1,NA,1,1,NA,1
61,"276","aleu1260","ale","Aleut","r","r",NA,"consonant","spa",61,1,1,1,1,NA,1
61,"276","aleu1260","ale","Aleut","ʁ","ʁ",NA,"consonant","spa",61,1,NA,1,1,NA,1
61,"276","aleu1260","ale","Aleut","ʃ","ʃ",NA,"consonant","spa",61,1,NA,1,1,NA,1
61,"276","aleu1260","ale","Aleut","t","tʲ t",NA,"consonant","spa",61,1,NA,1,1,NA,1
61,"276","aleu1260","ale","Aleut","t̠ʃ","t̠ʃ",NA,"consonant","spa",61,1,NA,1,1,NA,1
61,"276","aleu1260","ale","Aleut","u","u",NA,"vowel","spa",61,1,NA,1,1,NA,1
61,"276","aleu1260","ale","Aleut","uː","uː",NA,"vowel","spa",61,1,NA,1,1,NA,1
61,"8","aleu1260","ale","Aleut","v","v",NA,"consonant","spa",61,1,1,1,1,NA,1
61,"8","aleu1260","ale","Aleut","w","w",NA,"consonant","spa",61,1,NA,1,1,NA,1
61,"8","aleu1260","ale","Aleut","ʍ","ʍ",NA,"consonant","spa",61,1,NA,1,1,NA,1
61,"8","aleu1260","ale","Aleut","x","x",NA,"consonant","spa",61,1,NA,1,1,NA,1
61,"8","aleu1260","ale","Aleut","ʒ","ʒ",NA,"consonant","spa",61,1,NA,1,1,NA,1
61,"8","aleu1260","ale","Aleut","ʔ","ʔ",NA,"consonant","spa",61,1,NA,1,1,NA,1
61,"276","aleu1260","ale","Aleut","β","β",NA,"consonant","spa",61,1,1,1,1,NA,1
61,"276","aleu1260","ale","Aleut","χ","χ",NA,"consonant","spa",61,1,NA,1,1,NA,1
61,"8","aleu1260","ale","Aleut","b",NA,NA,NA,"spa",61,NA,1,1,1,NA,1
61,"8","aleu1260","ale","Aleut","d",NA,NA,NA,"spa",61,NA,1,1,1,NA,1
61,"8","aleu1260","ale","Aleut","ɡ",NA,NA,NA,"spa",61,NA,1,1,1,NA,1
61,"8","aleu1260","ale","Aleut","ɹ",NA,NA,NA,"spa",61,NA,1,1,1,NA,1
61,"8","aleu1260","ale","Aleut","z",NA,NA,NA,"spa",61,NA,1,1,1,NA,1
61,"8","aleu1260","ale","Aleut","o",NA,NA,NA,"spa",61,NA,1,1,1,NA,1
61,"8","aleu1260","ale","Aleut","oː",NA,NA,NA,"spa",61,NA,1,1,1,NA,1
61,"8","aleu1260","ale","Aleut","e",NA,NA,NA,"spa",61,NA,1,1,1,NA,1
61,"8","aleu1260","ale","Aleut","eː",NA,NA,NA,"spa",61,NA,1,1,1,NA,1
213,"276","aleu1260","ale","ALEUT","a",NA,"FALSE","vowel","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","ð",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","ɣ",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","h",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","i",NA,"FALSE","vowel","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","j",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","j̥",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","k",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","l̪|l",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","ɬ̪|ɬ",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","m",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","m̥",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","n̪|n",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","n̪̥|n̥",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","ŋ",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","ŋ̥",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","q",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","ʁ",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","ʃ",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","t̪|t",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","t̪s̪|ts",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","u",NA,"FALSE","vowel","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","w",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","ʍ",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","x",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","ʒ",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","χ",NA,"FALSE","consonant","upsid",NA,1,NA,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","β",NA,NA,NA,"upsid",NA,NA,1,2,NA,NA,NA
213,"276","aleu1260","ale","ALEUT","r",NA,NA,NA,"upsid",NA,NA,1,2,NA,NA,NA
213,"8","aleu1260","ale","ALEUT","p",NA,NA,NA,"upsid",NA,NA,1,2,NA,NA,NA
213,"8","aleu1260","ale","ALEUT","b",NA,NA,NA,"upsid",NA,NA,1,2,NA,NA,NA
213,"8","aleu1260","ale","ALEUT","d",NA,NA,NA,"upsid",NA,NA,1,2,NA,NA,NA
213,"8","aleu1260","ale","ALEUT","ɡ",NA,NA,NA,"upsid",NA,NA,1,2,NA,NA,NA
213,"8","aleu1260","ale","ALEUT","f",NA,NA,NA,"upsid",NA,NA,1,2,NA,NA,NA
213,"8","aleu1260","ale","ALEUT","v",NA,NA,NA,"upsid",NA,NA,1,2,NA,NA,NA
213,"8","aleu1260","ale","ALEUT","ɹ",NA,NA,NA,"upsid",NA,NA,1,2,NA,NA,NA
213,"8","aleu1260","ale","ALEUT","z",NA,NA,NA,"upsid",NA,NA,1,2,NA,NA,NA
213,"8","aleu1260","ale","ALEUT","o",NA,NA,NA,"upsid",NA,NA,1,2,NA,NA,NA
213,"8","aleu1260","ale","ALEUT","oː",NA,NA,NA,"upsid",NA,NA,1,2,NA,NA,NA
213,"8","aleu1260","ale","ALEUT","e",NA,NA,NA,"upsid",NA,NA,1,2,NA,NA,NA
213,"8","aleu1260","ale","ALEUT","eː",NA,NA,NA,"upsid",NA,NA,1,2,NA,NA,NA
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","æ̠ː","æ̠ː ʌː ɐː","FALSE","vowel","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","b","b p β m","FALSE","consonant","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","d̪","d̪ t̪ ð","FALSE","consonant","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","ð","ð θ","FALSE","consonant","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","d̠ʒ","d̠ʒ t̠ʃ","FALSE","consonant","ah",NA,1,1,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","dˤ","dˤ","TRUE","consonant","ah",NA,1,1,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","ðˤ","ðˤ θˤ","FALSE","consonant","ah",NA,1,1,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","e","e ə i ɤ ø̠","FALSE","vowel","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","eː","eː","FALSE","vowel","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","ɛ̠","ɛ̠ ʌ","FALSE","vowel","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","ɛ̝ː","ɛ̝ː","FALSE","vowel","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","f","f","FALSE","consonant","ah",NA,1,1,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","ɡ","ɡ k","FALSE","consonant","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","ɣ","ɣ x","FALSE","consonant","ah",NA,1,1,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","h","h","FALSE","consonant","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","ħ","ħ","FALSE","consonant","ah",NA,1,1,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","iː","iː","FALSE","vowel","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","j","j e̯","FALSE","consonant","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","k","k","FALSE","consonant","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","l̪","l̪","FALSE","consonant","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","lˤ","lˤ","TRUE","consonant","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","m","m","FALSE","consonant","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","mˤ","mˤ","TRUE","consonant","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","n̪","n̪ m ŋ","FALSE","consonant","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","ɵː","ɵː ɔː","FALSE","vowel","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","p","p ɸ","FALSE","consonant","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","pˤ","pˤ","TRUE","consonant","ah",NA,1,1,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","q","q","FALSE","consonant","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","rˤ","rˤ","FALSE","consonant","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","ɽ","ɽ r̥","FALSE","consonant","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","s","s","FALSE","consonant","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","sˤ","sˤ","FALSE","consonant","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","ʃ","ʃ","FALSE","consonant","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","t̪","t̪","FALSE","consonant","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","t̠ʃ","t̠ʃ","FALSE","consonant","ah",NA,1,1,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","t̠ʃˤ","t̠ʃˤ","FALSE","consonant","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","tˤ","tˤ","FALSE","consonant","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","u","u","FALSE","vowel","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","uː","uː","FALSE","vowel","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","v","v f","FALSE","consonant","ah",NA,1,1,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","w","w","FALSE","consonant","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","x","x","FALSE","consonant","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","z","z s","FALSE","consonant","ah",NA,1,NA,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","zˤ","zˤ sˤ","FALSE","consonant","ah",NA,1,1,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","ʒ","ʒ","TRUE","consonant","ah",NA,1,1,1,NA,1,1
3057,"9","alqo1238","cld","Chaldean Neo-Aramaic","ʔ","ʔ","FALSE","consonant","ah",NA,1,NA,1,NA,1,1
